consignee_final,count_or,descr_final,mmyyyy,shipments,container_total,shipments_vrac,weight_total,Sum of ctr_teu,descr_final_eng,hs_sub,hs_head,hs_chpt,biz_company,biz_town,biz_address,biz_phone1,biz_phone2,biz_email,biz_website,biz_cf_email,biz_cf_company,biz_cf_location,biz_cf_phone1,biz_cf_industry_role,biz_cf_other_role
ASSOCIATED FOOD DISTRIBUTORS SA,USA,MARCHANDISE GENERALE,2021-01,4,4,0,70160,4,GENERAL GOODS,H5-999999,H5-9999,H5-99,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,MARGARINE,2021-01,1,1,0,19595,1,MARGARINE,H5-151710,H5-1517,H5-15,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,PREPARATIONS ALIMENTAIRES DIVERSES,2021-01,5,5,0,113772,2,MISCELLANEOUS FOOD PREPARATIONS,H5-210690,H5-2106,H5-21,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,PREPARTIONS DES TYPES UTILISES POUR ALIMENTATION DES ANIMAUX,2021-01,1,1,0,18504,1,PREPARATIONS OF THE TYPES USED FOR ANIMAL FEEDING,H5-230990,H5-2309,H5-23,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,"RECIPIENTS ISOTHERMES, THERMOS",2021-01,1,1,0,3785,0,"ISOTHERMAL CONTAINERS, THERMOS",H5-961700,H5-9617,H5-96,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,"TABACS NON,TOTALEMENT,PARTIELLEMENT ECOTES,DECHETS DE TABACS",2021-01,1,0,1,156,5,"TOBACCOS NO, TOTALLY, PARTIALLY SHELLED, TOBACCO WASTE",H5-240130,H5-2401,H5-24,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,"VERMOUTH, VINS DE RAISINS FRAIS, VINS ENRICHIS D'ALCOOL",2021-01,1,1,0,14927,2,"VERMOUTH, FRESH GRAPE WINES, ALCOHOL ENRICHED WINES",H5-220590,H5-2205,H5-22,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ASSOCIATED FOOD DISTRIBUTORS SA,USA,"VIANDES ET ABATS DE VOLAILLES (POULES, COQS DINDES) REFRI",2021-01,1,1,0,23556,1,"MEAT AND POULTRY OFFAL (CHICKEN, TURKEY ROOSTER) REFRIGERATED",H5-020712,H5-0207,H5-02,Associated Food Distributors S.A. (AFD),Delmas,"3, Rue Justin Juste, Route de l'Aeroport",50928151200,50928130587,info@afdhaiti.com,www.afdhaiti.com,,,,,,
ATLANTIC DOORS & WINDOWS MFG,CHINA,PORTE METALLIQUE,2021-01,1,1,0,9410,3,METAL DOOR,H5-730830,H5-7308,H5-73,Atlantic Doors & Windows Manufacturing S.A.,Delmas,"73, Blvd Toussaint Louverture, Route de l'Aeroport",50928161605,50928161606,info@atlantic-haiti.com,www.atlantic-haiti.com,,,,,,
ATLANTIC DOORS & WINDOWS MFG,USA,"PORTE, FENETRE EN ALUMINIUM",2021-01,1,1,0,16816,2,"DOOR, ALUMINUM WINDOW",H5-761010,H5-7610,H5-76,Atlantic Doors & Windows Manufacturing S.A.,Delmas,"73, Blvd Toussaint Louverture, Route de l'Aeroport",50928161605,50928161606,info@atlantic-haiti.com,www.atlantic-haiti.com,,,,,,
ATLANTIS MOTORS SA,USA,PIECES D'AUTO,2021-01,0,0,1,0,5,AUTO PARTS,H5-870899,H5-8708,H5-87,Atlantis Motors S.A.,Delmas,"27, Blvd Toussaint Louverture, Route de l'Aeroport",50929411568,50929411569,info@atlantis-motors.com,www.atlantis-motors.com,,,,,,
ATLANTIS MOTORS SA,USA,PIECES DE TRACTEUR,2021-01,1,0,1,1200,20,"PARTS, CAR ACCESSORIES, TRUCK BUS TRUCK TRUCK",H5-870899,H5-8708,H5-87,Atlantis Motors S.A.,Delmas,"27, Blvd Toussaint Louverture, Route de l'Aeroport",50929411568,50929411569,info@atlantis-motors.com,www.atlantis-motors.com,,,,,,
ATLANTIS MOTORS SA,USA,PIECES ET PARTIES MECANIQUES,2021-01,0,0,1,0,40,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,Atlantis Motors S.A.,Delmas,"27, Blvd Toussaint Louverture, Route de l'Aeroport",50929411568,50929411569,info@atlantis-motors.com,www.atlantis-motors.com,,,,,,
AUTO DIRECT SA,CHILE,BUS D'OCCASION,2021-01,1,1,0,7400,2.25,"BUS, SECOND HAND TRUCKS",H5-870290,H5-8702,H5-87,Auto Direct S.A.,Tabarre,"1, Tabarre 55, Blvd. 15 Octobre, Torcel",50922268707,50931464369,imranroofi@gmail.com,n/a,,,,,,
AUTO DIRECT SA,CHILE,BUS NEUF,2021-01,1,1,0,7750,39,NEW TIRES,H5-401110,H5-4011,H5-40,Auto Direct S.A.,Tabarre,"1, Tabarre 55, Blvd. 15 Octobre, Torcel",50922268707,50931464369,imranroofi@gmail.com,n/a,,,,,,
AUTO DIRECT SA,USA,PIECES ET PARTIES MECANIQUES,2021-01,0,0,1,0,25,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,Auto Direct S.A.,Tabarre,"1, Tabarre 55, Blvd. 15 Octobre, Torcel",50922268707,50931464369,imranroofi@gmail.com,n/a,,,,,,
AUTO PLAZA SA,CHINA,PIECES D'AUTO,2021-01,1,1,0,5416,40,AUTO PARTS,H5-870899,H5-8708,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,CHINA,VOITURE PICK-UP NEUVE,2021-01,1,10,0,49210,20,PICK-UP CARS,H5-870431,H5-8704,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,CHINA,VOITURE SUV NEUVE,2021-01,2,5,0,26578,20,SUV CARS,H5-870324,H5-8703,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,INDIA,MOTOCYCLES ( 3 OU 4 ROUES),2021-01,1,4,0,32208,20,MOTORCYCLES (3 OR 4 WHEELS),H5-871130,H5-8711,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,INDIA,MOTOCYCLETTES,2021-01,2,7,0,93504,30,MOTORCYCLES,H5-871130,H5-8711,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,JAPAN,CAMION NEUF,2021-01,4,13,0,63170,30,NEW TIRES,H5-401110,H5-4011,H5-40,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,SOUTH KOREA,PIECES D'AUTO,2021-01,1,1,0,4684,2,AUTO PARTS,H5-870899,H5-8708,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,THAILAND,BATTERIES,2021-01,1,1,0,18861,2,BATTERIES,H5-850650,H5-8506,H5-85,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,USA,PIECES D'AUTO,2021-01,0,0,3,0,2.25,AUTO PARTS,H5-870899,H5-8708,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,USA,PIECES DE CAMION,2021-01,0,0,6,0,2,TRUCK PARTS,H5-870899,H5-8708,H5-87,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,USA,PIECES ET PARTIES MECANIQUES,2021-01,0,0,23,0,4.25,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTO PLAZA SA,USA,POMPE,2021-01,0,0,1,0,1,PUMP,H5-841381,H5-8413,H5-84,"Auto Plaza ""Showroom Yamaha""",Petion-Ville,"83, Rue Lambert",50928171111,n/a,elaurent@autoplazahaiti.com,www.autoplazahaiti.com,,,,,,
AUTOBIZ SA,USA,"HUILES LUBRIFIANTES, DE PETROLE POUR MOTEUR",2021-01,2,2,0,40329,50,"LUBRICATING OILS, ENGINE OIL",H5-271012,H5-2710,H5-27,Autobiz,Delmas,Angle Autoroute de Delmas et Delmas 60,50934021919,n/a,n/a,www.automotiveartpaints.com,,,,,,
AUTOMECA,PANAMA,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",2021-01,1,2,0,24788,1,"GENERATOR, ROTARY CONVERTER",H5-850240,H5-8502,H5-85,AUTOMECA (Auto et Mecanique S.A.),Petion-Ville,"51, Rue Clerveaux",50928162544,n/a,info@automecaonline.com,www.automecaonline.com,,,,,,
AUTOMECA,INDONESIA,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",2021-01,2,2,0,27925,6,"GENERATOR, ROTARY CONVERTER",H5-850240,H5-8502,H5-85,AUTOMECA (Auto et Mecanique S.A.),Petion-Ville,"51, Rue Clerveaux",50928162544,n/a,info@automecaonline.com,www.automecaonline.com,,,,,,
AUTOMECA,JAPAN,NIVELEUSE,2021-01,1,0,1,42717,2,GRADER,H5-842920,H5-8429,H5-84,AUTOMECA (Auto et Mecanique S.A.),Petion-Ville,"51, Rue Clerveaux",50928162544,n/a,info@automecaonline.com,www.automecaonline.com,,,,,,
AUTOMECA,USA,PIECES D'AUTO,2021-01,0,0,3,0,2,AUTO PARTS,H5-870899,H5-8708,H5-87,AUTOMECA (Auto et Mecanique S.A.),Petion-Ville,"51, Rue Clerveaux",50928162544,n/a,info@automecaonline.com,www.automecaonline.com,,,,,,
AUTOMECA,USA,PIECES ET PARTIES MECANIQUES,2021-01,0,0,9,0,2,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,AUTOMECA (Auto et Mecanique S.A.),Petion-Ville,"51, Rue Clerveaux",50928162544,n/a,info@automecaonline.com,www.automecaonline.com,,,,,,
AUTOMECA,VIETNAM,"GROUPE ELECTROGENE,CONVERTISSEUR ROTATIF",2021-01,1,1,0,14200,2,"GENERATOR, ROTARY CONVERTER",H5-850240,H5-8502,H5-85,AUTOMECA (Auto et Mecanique S.A.),Petion-Ville,"51, Rue Clerveaux",50928162544,n/a,info@automecaonline.com,www.automecaonline.com,,,,,,
BANQUE DE LA REPUBLIQUE D'HAITI,MEXICO,"CABLES, FILS ELECTRIQUES NON ISOLES EN FER OU EN ACIER",2021-01,1,3,0,46855,2,"CABLES, ELECTRICAL WIRES, NOT INSULATED IN IRON OR STEEL",H5-731210,H5-7312,H5-73,Banque de la Republique d Haïti (BRH),Cap-Haïtien,Rues 16-17 A-B,50922620351,50922620354,n/a,www.brh.net,,,,,,
BANQUE DE LA REPUBLIQUE D'HAITI,USA,LIVRET D'EPARGNE,2021-01,2,0,2,430,2,SAVINGS ACCOUNT,H5-999999,H5-9999,H5-99,Banque de la Republique d Haïti (BRH),Cap-Haïtien,Rues 16-17 A-B,50922620351,50922620354,n/a,www.brh.net,,,,,,
BANQUE NATIONALE DE CREDIT (BNC),USA,MARCHANDISE GENERALE,2021-01,4,0,4,2004,2,GENERAL GOODS,H5-999999,H5-9999,H5-99,Banque Nationale de Credit (BNC / Bureau de Conformite),Port-au-Prince,"103, Angle Rues des Miracles et du Quai, HT 6110",50928160081,50928140381,n/a,www.bnconline.com,,,,,,
BEHRMANN MOTORS,USA,PIECES D'AUTO,2021-01,0,0,1,0,2,AUTO PARTS,H5-870899,H5-8708,H5-87,Behrmann Motors,Delmas,"61, Blvd Toussaint Louverture, Route de l'Aeroport",50928122000,50928130600,info@bmhaiti.com,www.bmhaiti.com,,,,,,
BESUCO SA,CHINA,"FILS , CABLES EN ACIER INOXYDABLE",2021-01,1,3,0,84150,4.5,"WIRES, STAINLESS STEEL CABLES",H5-731210,H5-7312,H5-73,BESUCO S.A.,Port-au-Prince,"293, Rue de l'Enterrement",50937016262,50934193774,info@besucosa.com,www.besucosa.com,,,,,,
BHP INDUSTRIES SA,NETHERLANDS,ACIDES MONOCARBOXYLIQUES SATURES ET LEURS DERIVES,2021-01,2,2,0,38412,2,SATURATED MONOCARBOXYLIC ACIDS AND DERIVATIVES THEREOF,H5-291511,H5-2915,H5-29,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,NETHERLANDS,PREPARATIION POUR NETTOYAGE,2021-01,1,1,0,17500,2,PREPARATION FOR CLEANING,H5-340219,H5-3402,H5-34,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,NETHERLANDS,PREPARATIONS CHIMIQUES,2021-01,1,1,0,17153,2,CHEMICAL PREPARATIONS,H5-382499,H5-3824,H5-38,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,TURKEY,FLACON ET TUBE EN PLASTIQUE ET EN AUTRE MATIERE,2021-01,2,2,0,33120,2,PLASTIC AND OTHER MATERIAL BOTTLE AND TUBE,H5-392330,H5-3923,H5-39,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,USA,MARCHANDISE GENERALE,2021-01,1,0,2,450,10,GENERAL GOODS,H5-999999,H5-9999,H5-99,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,USA,MATIERE PREMIERE,2021-01,0,0,0,0,4,RAW MATERIALS,H5-999999,H5-9999,H5-99,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,USA,MOUTARDE,2021-01,0,0,0,0,2,MUSTARD,H5-210330,H5-2103,H5-21,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,USA,PIECES ET PARTIES MECANIQUES,2021-01,0,0,1,0,2,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BHP INDUSTRIES SA,USA,PREPARATIONS CHIMIQUES,2021-01,0,0,0,0,2,CHEMICAL PREPARATIONS,H5-382499,H5-3824,H5-38,BHP Industries S.A.,Port-au-Prince,"5, Rue Safran, Drouillard",50936361580,50929409833,info@bhpindustries.com,www.bhpindustries.com,,,,,,
BIANSAIAH ELECTRO MENAGER,CHINA,"CANAPE, SOFA",2021-01,1,2,0,8228,12,"SOFA, SOFA",H5-940161,H5-9401,H5-94,Biansaiah electromenager,Delmas,"3, Delmas 60, local Graphic Plus",50928135040,n/a,infobiansaiha@gmail.com,n/a,,,,,,
BIANSAIAH ELECTRO MENAGER,CHINA,"MEUBLES ET LEURS PARTIES (MOBILIER DE BUREAU,CHAMBRE)",2021-01,1,1,0,5120,4,"FURNITURE AND THEIR PARTS (OFFICE FURNITURE, BEDROOM ...)",H5-940390,H5-9403,H5-94,Biansaiah electromenager,Delmas,"3, Delmas 60, local Graphic Plus",50928135040,n/a,infobiansaiha@gmail.com,n/a,,,,,,
BIOMED SA,USA,MATERIEL POUR MEDECINE ET LABORATOIRE,2021-01,1,0,2,8,4,MATERIALS FOR MEDICINE AND LABORATORY,H5-901890,H5-9018,H5-90,Biomed S.A.,Petion-Ville,"11, Rue Villate",50928131741,n/a,contact@biomedhaiti.com,www.biomedhaiti.com,,,,,,
BLINDHASA,USA,OUVRAGES EN VERRE,2021-01,0,0,1,0,2,GLASS ARTICLES,H5-702000,H5-7020,H5-70,Blindhasa,Petion-Ville,Angle Autoroute de Delmas et Delmas 101,50929450101,50937017171,blindhasa@yahoo.com,n/a,,,,,,
BLINDHASA,USA,VERRE DE SECURITE,2021-01,1,0,1,209,0,SAFETY GLASS,H5-700711,H5-7007,H5-70,Blindhasa,Petion-Ville,Angle Autoroute de Delmas et Delmas 101,50929450101,50937017171,blindhasa@yahoo.com,n/a,,,,,,
BMF ENTREPRISE,CHINA,PARTIES ET ACCESSOIRES DE MOTO,2021-01,1,2,0,40824,1,MOTORCYCLE PARTS AND ACCESSORIES,H5-871410,H5-8714,H5-87,Entreprise BMF,Port-au-Prince,"43, Rue des Casernes",50947996717,50947996719,entreprisebmf@gmail.com,n/a,,,,,,
BRASSERIE DE LA COURONNE SA,MEXICO,"CAISSE, CYLINDRE, PALETTES, PLATEAUX DE CHARGEMENT",2021-01,1,3,0,23654,8,"CASE, CYLINDER, PALLETS, LOADING TRAYS",H5-731010,H5-7310,H5-73,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,CHINA,PARTIES ET ACESSOIRES DE TOITURE,2021-01,0,0,0,0,12,ROOF PARTS AND ACCESSORIES,H5-690510,H5-6905,H5-69,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,COSTA RICA,BOUTEILLE EN VERRE,2021-01,1,3,0,51175,2,GLASS BOTTLE,H5-701090,H5-7010,H5-70,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,CAISSE ET PALETTE PLASTIQUE,2021-01,1,2,0,12000,2,PLASTIC CASE AND PALLET,H5-392390,H5-3923,H5-39,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,ENCRES,2021-01,2,0,2,58,1,INKS,H5-321590,H5-3215,H5-32,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,"EXTRAITS, ESSENCES ET CONCENTRES",2021-01,1,1,0,10852,0,"EXTRACTS, ESSENCES AND CONCENTRATES",H5-210111,H5-2101,H5-21,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,MARCHANDISE GENERALE,2021-01,3,0,5,145,0,GENERAL GOODS,H5-999999,H5-9999,H5-99,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,MOTOCYCLETTES,2021-01,1,0,1,6350,1,MOTORCYCLES,H5-871130,H5-8711,H5-87,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,PIECES ET PARTIES DE MACHINES DES INDUSTRIES ALIMENTAIRES,2021-01,3,3,0,8150,1,FOOD INDUSTRY MACHINES AND PARTS,H5-843890,H5-8438,H5-84,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE DE LA COURONNE SA,USA,PIECES ET PARTIES MECANIQUES,2021-01,3,0,4,484,1,PARTS AND MECHANICAL PARTS,H5-999999,H5-9999,H5-99,Brasserie de La Couronne S.A.,Port-au-Prince,"Route Nationale # 1, Sarthes",50928130952,50928130957,commandes@bracour.com,n/a,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com,cjhandal@bracour.com
BRASSERIE NATIONALE D'HAITI SA,MEXICO,BOUCHONS EN METAL OU EN AUTRES MATIERES,2021-01,2,3,0,67266,1,PLUGS IN METAL OR OTHER MATERIALS,H5-730719,H5-7307,H5-73,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,MEXICO,SUCRES,2021-01,1,0,1,1690894,0,SUGARS,H5-170113,H5-1701,H5-17,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,BELGIUM,BIERES,2021-01,1,1,0,24297,0,BEERS,H5-220300,H5-2203,H5-22,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,BELGIUM,COMPOSES CHIMIQUES ORGANIQUES,2021-01,1,1,0,10785,0,ORGANIC CHEMICALS,H5-294200,H5-2942,H5-29,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,BELGIUM,"MALT, MEME TORREFIE",2021-01,1,18,0,477006,2,"MALT, EVEN ROASTED",H5-110720,H5-1107,H5-11,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,BELGIUM,"PREPARATION ANTIDETONNANTE,ADDITIF HUILE LUBRIFIANTE",2021-01,1,1,0,10440,2,"ANTI-DETONATION PREPARATION, LUBRICATING OIL ADDITIVE ...",H5-340399,H5-3403,H5-34,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,COSTA RICA,BOUTEILLE EN VERRE,2021-01,7,45,0,772865,2,GLASS BOTTLE,H5-701090,H5-7010,H5-70,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,FRANCE,"MALT, MEME TORREFIE",2021-01,2,30,0,752640,1,"MALT, EVEN ROASTED",H5-110720,H5-1107,H5-11,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,FRANCE,"WHISKIES, RHUM, GIN, VODKA, LIQUEURS AUTRES",2021-01,1,1,0,12812,4,WHISKEYS; RUM; GIN; VODKA; OTHER LIQUORS,H5-220890,H5-2208,H5-22,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,IRELAND,AROME,2021-01,2,2,0,45072,2,AROMA,H5-330300,H5-3303,H5-33,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
BRASSERIE NATIONALE D'HAITI SA,URUGUAY,AROME,2021-01,1,1,0,1249,12,AROMA,H5-330300,H5-3303,H5-33,Brana S.A. (Brasserie Nationale d Haïti S.A.),Delmas,"Blvd Toussaint Louverture, Route de l'Aeroport, zone Trois Mains",50928130212,50928130313,brana.info@heineken.com,www.branahaiti.com,,,,,,
