index,cnt_size_final,cnt_type,cnt_teu,consolidated,short_shipped,shipper,consignee,notify,number_of_packages,package_type,descr,new_descr,port_origin,port_tss,port_dest,count_origin,count_tss,count_dest,r1_origin,r1_tss,r1_dest,r2_origin,r2_tss,r2_dest,loc_code,date_of_arrival,voyage,vessel,carrier,mode,id,shipments,container_total,shipments_vrac,weight_total,date2,country,TEU,transcountry,CTN,bol_ref
10839,20GP,DRY,1,,,"TRUJILLO AND SONS, INC. ",IMPEX DISTRIBUTION ,.NOT AVAILABLE. ,,,STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS USD 0.00 AS ADDRESSED,PREPARATIONS ALIMENTAIRES DIVERSES,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-52-1-AMLU2050484,1,1,0,0,44166,USA,0,USA,AMLU2050484,1030131257
10829,20GP,DRY,1,,,"TRUJILLO AND SONS, INC. ",IMPEX DISTRIBUTION ,.NOT AVAILABLE. ,,,STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS USD 0.00 AS ADDRESSED,PREPARATIONS ALIMENTAIRES DIVERSES,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-52-1-AMLU2053673,1,1,0,0,44166,USA,0,USA,AMLU2053673,1030131257
10819,40GP,DRY,2,,,AND DELIVERY ,IMPEX DISTRIBUTION ,.NOT AVAILABLE. ,,,STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF STC: 1000 BAGS FOODSTUFF USD 0.00 AS ADDRESSED,PREPARATIONS ALIMENTAIRES DIVERSES,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-63-1-TGHU8509305,1,1,0,0,44166,USA,0,USA,TGHU8509305,1030131173
10809,40GP,DRY,2,,,PARTNERS IN HEALTH ,ZANMI LASANTE ,.NOT AVAILABLE. ,18, PIECE,STC: 18 PALLETS STC: MEDICAL CONSUMABLES HUMANITARIAN RELIEF SUPPLIES USD 0.00 AS ADDRESSED,AIDES MEDICALES,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-41-1-AMLU4052254,1,1,0,8293,44166,USA,2,USA,AMLU4052254,1030131281
10799,40GP,DRY,2,,,RM SERVICES ,PJM DISTRIBUTION ,.NOT AVAILABLE. ,,,"STC: 499 PCS AGRICULTURAL MATERIALS, OFFICE SUPPLIES STC: 542 PCS AGRICULTURAL MATERIALS, OFFICE SUPPLIES USD 0.00 AS ADDRESSED",DIVERSE MARCHANDISES,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-39-1-UETU5337676,1,1,0,0,44166,USA,0,USA,UETU5337676,1030131279
10789,20GP,DRY,1,,,"CHELTON,INC ",SYLLA DISTRIBUTION ,.NOT AVAILABLE. ,2514, PIECE,STC: 806 PCS ASSORTED GROCERIES STC: 1708 PCS ASSORTED GROCERIES USD 0.00 AS ADDRESSED,PREPARATIONS ALIMENTAIRES DIVERSES,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-14-1-FCIU5174514,1,1,0,33248,44166,USA,1,USA,FCIU5174514,1030131247
10779,40GP,DRY,2,,,MARC JEANTILLUS ,EVELINE POMPILUS ,.NOT AVAILABLE. ,,,STC: PERSONAL EFFECTS STC: PERSONAL EFFECTS USD 0.00 AS ADDRESSED,EFFETS PERSONNELS,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-57-1-TEMU6478841,1,1,0,0,44166,USA,0,USA,TEMU6478841,1030131163
10769,40GP,DRY,2,,,GUYLAINE PIERRE ,BERTRAND COLIN ,.NOT AVAILABLE. ,1, PIECE,STC: PERSONAL EFFECTS USD 0.00 AS ADDRESSED,EFFETS PERSONNELS,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-78-1-GVCU5037020,1,1,0,9979,44166,USA,2,USA,GVCU5037020,1030131243
10759,20GP,DRY,1,,,JODSON LEROY ROSEMOND ,JODSON LEROY ROSEMOND ,.NOT AVAILABLE. ,1, PIECE,STC: USED PERSONAL EFFECTS USD 0.00 AS ADDRESSED,EFFETS PERSONNELS,MIAMI - FL,MIAMI - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44166,207S,PEPIN EXPRESS,ANTILLEAN MARINE SHIPPING  CORP,SEA,ANT_12-01-2020_SYD-82-1-TGHU0775696,1,1,0,6532,44166,USA,1,USA,TGHU0775696,1030131294
10749,20GP,DRY,1,,,TIANJIN WAYSUN FOOD INDUSTRIES LTD. ,SHAISA ,SHAISA ,,,TOMATO PASTE CONCENTRATE USD 0.00 N/M,PATE TOMATE,TIANJIN XINGANG,KINGSTON,PORT-AU-PRINCE,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,CPS,44166,43EPACIFICTCPS,PACIFIC TRADER,ZIM LINES,SEA,ZIM_12-01-2020_SYD-55-1-GLDU9808259,1,1,0,0,44166,China,0,Jamaica,GLDU9808259,ZIMUXNG4907519
10739,20GP,DRY,1,,,TIANJIN WAYSUN FOOD INDUSTRIES LTD. ,SHAISA ,SHAISA ,,,TOMATO PASTE CONCENTRATE USD 0.00 N/M,PATE TOMATE,TIANJIN XINGANG,KINGSTON,PORT-AU-PRINCE,CHINA,JAMAICA,HAITI,ASIA,CARIBBEAN,CARIBBEAN,EAST ASIA,CARIBBEAN,CARIBBEAN,CPS,44166,43EPACIFICTCPS,PACIFIC TRADER,ZIM LINES,SEA,ZIM_12-01-2020_SYD-55-1-ZIMU2784575,1,1,0,0,44166,China,0,Jamaica,ZIMU2784575,ZIMUXNG4907519
10729,40GP,DRY,2,1,,VANGUARD LOGISTICS ,TOTAL LOGISTICS SOLUTIONS S.A. ,TOTAL LOGISTICS SOLUTIONS S. A ,4,CARTON,SAID TO CONTAIN: RELIGIOUS BOODS (BIBLES) HS CODE:4901.99.00 TE#185979496 NOEEI 30.2D2 USD 0.00 M,"LIVRE,BROCHURE ET IMPRIME SIMILAIRE",PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,TLS,44167,159S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_12-02-2020_SYD-11-1-KOSU-495436-6,1,1,0,2584,44166,USA,2,USA,KOSU-495436-6,PEVPAP04621
10719,40GP,DRY,2,,,"XINXIANG CITY XINGRONG STEEL CO., ",ALI MOTORS ,SAME AS CONSIGNEE ,1115,CARTON,25 UNITS MOTOR TRICYCLES IN CKD CONDITION VIN AS FOLLOWING: LB6HDMZH1K1A44296 USD 0.00 25,MOTOCYCLES ( 3 OU 4 ROUES),TIANJIN XINGANG,TIANJIN XINGANG,CAP-HAITIEN,CHINA,CHINA,HAITI,ASIA,ASIA,CARIBBEAN,EAST ASIA,EAST ASIA,CARIBBEAN,TCAP,44167,0RU3ER1MA,BF CALOOSA,PRESTIGE SHIP SERVICES SA,SEA,PSG_12-02-2020_SYD-25-1-CMAU7775078,1,1,0,15510,44166,China,2,China,CMAU7775078,QDRS001149
10709,20GP,DRY,1,,,"SAMSUNG SDS CO.,LTD. ",S&H GLOBAL S.A. ,AGEMAR S.A ,250,PIECES,HS CODE:6004104000 AS PER STYLE NO. : 678469 AS PER PO NO. : SA2020-0416-00023 95/5 RAYON/SPAN JERSEY RAYON USD 0.00 16,TISSUS ET ETOFFES POUR INDUSTRIE TEXTILE,SEOUL,SEOUL,CAP-HAITIEN,SOUTH KOREA,SOUTH KOREA,HAITI,ASIA,ASIA,CARIBBEAN,EAST ASIA,EAST ASIA,CARIBBEAN,TCAP,44167,0RU3ER1MA,BF CALOOSA,PRESTIGE SHIP SERVICES SA,SEA,PSG_12-02-2020_SYD-16-1-CMAU1820312,1,1,0,5765,44166,South Korea,1,South Korea,CMAU1820312,CNUW016111
10699,40GP,DRY,2,,,"EVEREST TEXTILE CO., LTD. ","EVEREST APPAREL(HAITI), S.A. ",SAME AS CONSIGNEE ,79,"PAQUET, COLIS",MATERIALS FOR CLOTH MASK CUTTING MACHINE PARTS IRONING MACHINE PARTS USD 0.00 32,DIVERSE MARCHANDISES,SHANGHAI,SHANGHAI,CAP-HAITIEN,CHINA,CHINA,HAITI,ASIA,ASIA,CARIBBEAN,EAST ASIA,EAST ASIA,CARIBBEAN,TCAP,44167,0RU3ER1MA,BF CALOOSA,PRESTIGE SHIP SERVICES SA,SEA,PSG_12-02-2020_SYD-32-1-CMAU5948446,1,1,0,10308,44166,China,2,China,CMAU5948446,TWN0416907
10689,VRAC,VRAC,0,,,THOMAS HIRCHAK COMPANY ,AMEDEE DARLENE ,.NOT AVAILABLE. ,1,UNITES,SADI TO CONTAIN: 2007 SUBARU FORESTER COLOR: GRAY TITLE# 072112903042 VIN:JF1SG63667G723723 USD 0.00 M,VOITURE D'OCCASION,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44167,159S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_12-02-2020_SYD-28-1-VRAC,1,0,1,1524,44166,USA,0,USA,VRAC,PEVPAP04638
10679,20GP,DRY,1,,,"UFP INTERNATIONAL, LLC ",SOCIETE DE PROMOTION DU BOIS S.A ,.NOT AVAILABLE. ,8,"PAQUET, COLIS",SAID TO CONTAIN SOUTHERN YELLOW PINE LUMBER/4 BNDLS (448 PCS) PLYWOOD/ 4 BDNLS(200 PCS) NO SED REQUIRED-AES 37-184-0406-(4805) USD 0.00 M,BOIS DE CHARPENTE,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44167,159S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_12-02-2020_SYD-1-1-ALIU-300474-3,1,1,0,22106,44166,USA,1,USA,ALIU-300474-3,PEVPAP04560
10669,40RF,reefer,2,,,FOODS USA ,ROSAN DISTRIBUTION ,.NOT AVAILABLE. ,1344,CARTON,SAID TO CONTAIN: FROEZEN GROCERIES SET POINT: -20 DEG F AES ITN: X20201124445979 USD 0.00 M,ALIMENTS CONGELES,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44167,159S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_12-02-2020_SYD-15-1-TTNU-898309-0,1,1,0,24385,44166,USA,2,USA,TTNU-898309-0,PEVPAP04625
10659,40GP,DRY,2,,,LNG HOLDINGS (FLORIDA) LLC ,LES ENTREPRISES PLASTECH HAITI S.A. ,LES ENTREPRISES PLASTECH ,4,"TANKS, RESERVOIRS",SLWC. (1 PC) SAID TO CONTAIN SHIPPER OWN CONTAINER NATURAL GAS. LIQUEFIED X HAZARDOUS MATERIAL INFORMATION USD 0.00 M,GAZ NATUREL,PORT EVERGLADES - FL,PORT EVERGLADES - FL,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_SOUTH ATLANTIC,NA_SOUTH ATLANTIC,CARIBBEAN,CPS,44167,159S,DELPHINUS,KING OCEAN SERVICES,SEA,KOC_12-02-2020_SYD-19-1-NFEU-180062-4,1,1,0,67272,44166,USA,2,USA,NFEU-180062-4,PEVPAP04629
10649,VRAC,VRAC,0,,,BENI JOSEPH ,JOSEPH BENI ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,0000 KATO HY-DIG HYDRAULIC EXCAVATOR  VIN #: 12201938X USD 8234.00 MA12264,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-35-1-VRAC,1,0,1,20412,44166,USA,0,USA,VRAC,017 52019
10639,VRAC,VRAC,0,,,ETIENNE ZACHE ,GELIN SERGE SICLAIR ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1978 MACK DM6  VIN #: DM685SX39000 USD 3850.00 MA12353,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-91-1-VRAC,1,0,1,11340,44166,USA,0,USA,VRAC,017 53069
10629,VRAC,VRAC,0,,,FLEURIVAL DIDEROT ,FLEURIVAL DIDEROT ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1983 INTERNATIONAL DUMP  VIN #: 1HTAA17B3DHB12206 USD 3400.00 MA12334,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-73-1-VRAC,1,0,1,7257,44166,USA,0,USA,VRAC,017 52925
10619,VRAC,VRAC,0,,,GEFTAY ST ULYSSE ,GEFTAY ST ULYSSE ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1988 MITSUBISHI FE434C  VIN #: JW6ADE1C8JL000276 USD 3250.00 MA12328,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-67-1-VRAC,1,0,1,8165,44166,USA,0,USA,VRAC,017 52900
10609,VRAC,VRAC,0,,,ALBERTO ANDRE ,ANDRE WISNERT ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1990 TOYOTA ELD  VIN #: JT4VN13D7L5028459 USD 1650.00 MA12428,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-157-1-VRAC,1,0,1,1642,44166,USA,0,USA,VRAC,017 53723
10599,VRAC,VRAC,0,,,JEAN JOCELYN JOLICOEUR ,SANON MAGALIE JULIS ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1993 INTERNATIONAL TRUCK  VIN #: 1HTGBN2RXPH476594 USD 1993.00 MA12141,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-17-1-VRAC,1,0,1,11340,44166,USA,0,USA,VRAC,017 51456
10589,VRAC,VRAC,0,,,VERNA NATHANAELLE B ,NEROLIEN JEAN ERNST ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1994 ISUZU NPR  VIN #: JALB4B1K8R7001151 USD 3550.00 MA12336,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-74-1-VRAC,1,0,1,7938,44166,USA,0,USA,VRAC,017 52957
10579,VRAC,VRAC,0,,,FRAN?OIS GUYTHO ,CYNTHIA JEAN SIMON ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1995 SUZUKI SIDEKICK  VIN #: JS3TD03V1S4104969 USD 1500.00 MA12323,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-62-1-VRAC,1,0,1,2177,44166,USA,0,USA,VRAC,017 52809
10569,VRAC,VRAC,0,,,BERNARD ROGER ,BERNARD ROGER ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1997 INTERNATIONAL 400SER VIN # 1HTSDAAR4VH463853 USD 3400.00 MA12117,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-15-1-VRAC,1,0,1,10433,44166,USA,0,USA,VRAC,017 51309
10559,VRAC,VRAC,0,,,ROLCHILD MALARY ,JOASSAINT VERNE ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1998 INTERNATIONAL 400SER  VIN #: 1HTSCAAN8WH575511 USD 4000.00 MA12369,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-106-1-VRAC,1,0,1,12701,44166,USA,0,USA,VRAC,017 53361
10549,VRAC,VRAC,0,,,STEPHAN J CHAMPAGNE ,KEDYA NAARA OMELER ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,1999 CATERPILLAR 416  VIN #: 1WR09260 USD 4588.00 MA12185,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-20-1-VRAC,1,0,1,20412,44166,USA,0,USA,VRAC,017 51741
10539,40GP,DRY,2,,,AROMARK SHIPPING LLC ,ROSELIE DUME ,0,1, VEHICULE AUTOMOB ILE,1999 NISSAN PATHFIND SZLU 929988 9 S/N  : JN8AR07Y3XW354497 0.00 SZLU 929988 9,VOITURE SUV D'OCCASION,PORT NEWARK ELIZABETH - NJ,PHILADELPHIA - PA,PORT-AU-PRINCE,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_MIDDLE ATLANTIC,NA_MIDDLE ATLANTIC,CARIBBEAN,PLAFITO,44168,10S,BOMAR CAEN,SEABOARD MARINE,SEA,SBD_12-03-2020_SYD-13-1-SZLU 929988 9,1,1,0,1326,44166,USA,2,USA,SZLU 929988 9,6342608A
10529,VRAC,VRAC,0,,,CADEUS CASSEUS ,GABRIEL VICTOR ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2000 GMC W45 VIN # J8DC4B146Y7007664 USD 3700.00 NY12047,CAMION D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-13-1-VRAC,1,0,1,6577,44166,USA,0,USA,VRAC,017 50730
10519,VRAC,VRAC,0,,,THIERRY STEVE JACQUES ,JOB FORTUNE ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2000 TOYOTA RAV4  VIN #: JT3HP10V8Y0233446 USD 1500.00 MA12316,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-56-1-VRAC,1,0,1,2177,44166,USA,0,USA,VRAC,017 52793
10509,VRAC,VRAC,0,,,MARC LABOSSIERE ,DORSAINVIL LEVISTON DAWEL ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2001 NISSAN FRONTIER  VIN #: 1N6ED26Y71C301459 USD 1650.00 MA12681,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-376-1-VRAC,1,0,1,2540,44166,USA,0,USA,VRAC,017 55466
10499,VRAC,VRAC,0,,,HELENE SINDOR ,SAMUEL ROSEMBERT ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2001 TOYOTA SEQUOIA  VIN #: 5TDBT44A81S053117 USD 1500.00 MA12519,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-234-1-VRAC,1,0,1,2903,44166,USA,0,USA,VRAC,017 54454
10489,VRAC,VRAC,0,,,PIERRE LAURENT ,GERMAIN JACKSON ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2002 NISSAN FRONTIER  VIN #: 1N6DD26S62C370393 USD 1500.00 MA12688,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-383-1-VRAC,1,0,1,2449,44166,USA,0,USA,VRAC,017 55617
10479,VRAC,VRAC,0,,,JOSEPH LAURENT ,LAURENT JOSEPH ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2002 NISSAN XTERRA  VIN #: 5N1ED28Y62C517493 USD 1500.00 MA12434,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-159-1-VRAC,1,0,1,2359,44166,USA,0,USA,VRAC,017 53883
10469,VRAC,VRAC,0,,,JUSTINE CARLINE ,EMMANUEL DORSAINVIL ,ACCORDIA SHIPPING ,1, VEHICULE AUTOMOB ILE,2002 TOYOTA RAV4  VIN #: JTEHH20V026036897 USD 1500.00 MA12356,VOITURE SUV D'OCCASION,BOSTON - MA,BOSTON - MA,ST MARC,USA,USA,HAITI,NORTH AMERICA,NORTH AMERICA,CARIBBEAN,NA_NEW ENGLAND,NA_NEW ENGLAND,CARIBBEAN,SMPFR,44168,17,M/V VIKING ODESSA,AJ PLUS AGENCE MARITIME,SEA,APA_12-03-2020_SYD-94-1-VRAC,1,0,1,2177,44166,USA,0,USA,VRAC,017 53109
